drug_claim_name	nomenclature	concept_id	drug_name	approved	immunotherapy	anti_neoplastic	source_db_name	source_db_version
Fesoterodine	Primary Drug Name	rxcui:797195	FESOTERODINE	TRUE	FALSE	FALSE	NCIt	24.02d
drugsatfda.anda:204504	Drugs@FDA ID	rxcui:797195	FESOTERODINE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:204792	Drugs@FDA ID	rxcui:797195	FESOTERODINE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:204827	Drugs@FDA ID	rxcui:797195	FESOTERODINE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:204946	Drugs@FDA ID	rxcui:797195	FESOTERODINE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:204973	Drugs@FDA ID	rxcui:797195	FESOTERODINE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:204975	Drugs@FDA ID	rxcui:797195	FESOTERODINE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:205002	Drugs@FDA ID	rxcui:797195	FESOTERODINE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:205007	Drugs@FDA ID	rxcui:797195	FESOTERODINE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.nda:022030	Drugs@FDA ID	rxcui:797195	FESOTERODINE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Fesoterodine	Primary Drug Name	rxcui:797195	FESOTERODINE	TRUE	FALSE	FALSE	ChemIDplus	20230222
Fesoterodine fumarate	Primary Drug Name	rxcui:797195	FESOTERODINE	TRUE	FALSE	FALSE	ChemIDplus	20230222
Toviaz	Primary Drug Name	rxcui:797195	FESOTERODINE	TRUE	FALSE	FALSE	Wikidata	20240411
fesoterodine	Primary Drug Name	rxcui:797195	FESOTERODINE	TRUE	FALSE	FALSE	Wikidata	20240411
cyclopentolate hydrochloride	Primary Drug Name	rxcui:106029	CYCLOPENTOLATE HYDROCHLORIDE	TRUE	FALSE	FALSE	RxNorm	20240401
Cyclopentolate Hydrochloride	Primary Drug Name	rxcui:106029	CYCLOPENTOLATE HYDROCHLORIDE	TRUE	FALSE	FALSE	NCIt	24.02d
drugsatfda.anda:040075	Drugs@FDA ID	rxcui:106029	CYCLOPENTOLATE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:084108	Drugs@FDA ID	rxcui:106029	CYCLOPENTOLATE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:084109	Drugs@FDA ID	rxcui:106029	CYCLOPENTOLATE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:084110	Drugs@FDA ID	rxcui:106029	CYCLOPENTOLATE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Cyclopentolate hydrochloride	Primary Drug Name	rxcui:106029	CYCLOPENTOLATE HYDROCHLORIDE	TRUE	FALSE	FALSE	ChemIDplus	20230222
pilocarpine hydrochloride	Primary Drug Name	rxcui:235426	PILOCARPINE HYDROCHLORIDE	TRUE	FALSE	FALSE	RxNorm	20240401
pilocarpine	Primary Drug Name	rxcui:235426	PILOCARPINE HYDROCHLORIDE	TRUE	FALSE	FALSE	RxNorm	20240401
Pilocarpine	Primary Drug Name	rxcui:235426	PILOCARPINE HYDROCHLORIDE	TRUE	FALSE	FALSE	NCIt	24.02d
Pilocarpine Hydrochloride	Primary Drug Name	rxcui:235426	PILOCARPINE HYDROCHLORIDE	TRUE	FALSE	FALSE	NCIt	24.02d
drugsatfda.anda:076746	Drugs@FDA ID	rxcui:235426	PILOCARPINE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:076963	Drugs@FDA ID	rxcui:235426	PILOCARPINE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:077220	Drugs@FDA ID	rxcui:235426	PILOCARPINE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:077248	Drugs@FDA ID	rxcui:235426	PILOCARPINE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:210384	Drugs@FDA ID	rxcui:235426	PILOCARPINE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:212377	Drugs@FDA ID	rxcui:235426	PILOCARPINE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:214193	Drugs@FDA ID	rxcui:235426	PILOCARPINE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.nda:020237	Drugs@FDA ID	rxcui:235426	PILOCARPINE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.nda:200890	Drugs@FDA ID	rxcui:235426	PILOCARPINE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.nda:214028	Drugs@FDA ID	rxcui:235426	PILOCARPINE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Pilocarpine hydrochloride	Primary Drug Name	rxcui:235426	PILOCARPINE HYDROCHLORIDE	TRUE	FALSE	FALSE	ChemIDplus	20230222
Pilocarpine	Primary Drug Name	rxcui:235426	PILOCARPINE HYDROCHLORIDE	TRUE	FALSE	FALSE	ChemIDplus	20230222
pilocarpine	Primary Drug Name	rxcui:235426	PILOCARPINE HYDROCHLORIDE	TRUE	FALSE	FALSE	Wikidata	20240411
Salagen	Primary Drug Name	rxcui:235426	PILOCARPINE HYDROCHLORIDE	TRUE	FALSE	FALSE	Wikidata	20240411
ipratropium cation	Primary Drug Name	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	RxNorm	20240401
ipratropium bromide	Primary Drug Name	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	RxNorm	20240401
ipratropium	Primary Drug Name	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	RxNorm	20240401
Ipratropium Bromide Anhydrous	Primary Drug Name	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	NCIt	24.02d
Ipratropium Bromide	Primary Drug Name	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	NCIt	24.02d
drugsatfda.anda:075562	Drugs@FDA ID	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:075693	Drugs@FDA ID	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:076025	Drugs@FDA ID	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:076103	Drugs@FDA ID	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:076155	Drugs@FDA ID	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:076156	Drugs@FDA ID	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:076598	Drugs@FDA ID	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:076664	Drugs@FDA ID	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:206543	Drugs@FDA ID	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:207903	Drugs@FDA ID	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:215104	Drugs@FDA ID	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:215105	Drugs@FDA ID	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.nda:021527	Drugs@FDA ID	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Ipratropium bromide	Primary Drug Name	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	ChemIDplus	20230222
ipratropium	Primary Drug Name	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	Wikidata	20240411
ipratropium bromide	Primary Drug Name	rxcui:1546373	IPRATROPIUM CATION	TRUE	FALSE	FALSE	Wikidata	20240411
trospium	Primary Drug Name	rxcui:236778	TROSPIUM	TRUE	FALSE	FALSE	RxNorm	20240401
trospium chloride	Primary Drug Name	rxcui:236778	TROSPIUM	TRUE	FALSE	FALSE	RxNorm	20240401
Trospium Chloride	Primary Drug Name	rxcui:236778	TROSPIUM	TRUE	FALSE	FALSE	NCIt	24.02d
drugsatfda.anda:091289	Drugs@FDA ID	rxcui:236778	TROSPIUM	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:091573	Drugs@FDA ID	rxcui:236778	TROSPIUM	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:091575	Drugs@FDA ID	rxcui:236778	TROSPIUM	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:040702	Drugs@FDA ID	rxcui:5487	HYDROCHLOROTHIAZIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:091688	Drugs@FDA ID	rxcui:236778	TROSPIUM	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:201291	Drugs@FDA ID	rxcui:236778	TROSPIUM	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:204945	Drugs@FDA ID	rxcui:236778	TROSPIUM	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:213185	Drugs@FDA ID	rxcui:236778	TROSPIUM	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:214760	Drugs@FDA ID	rxcui:236778	TROSPIUM	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:215781	Drugs@FDA ID	rxcui:236778	TROSPIUM	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Trospium chloride	Primary Drug Name	rxcui:236778	TROSPIUM	TRUE	FALSE	FALSE	ChemIDplus	20230222
irinotecan hydrochloride	Primary Drug Name	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	RxNorm	20240401
irinotecan	Primary Drug Name	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	RxNorm	20240401
Irinotecan Hydrochloride	Primary Drug Name	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	NCIt	24.02d
Irinotecan	Primary Drug Name	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	NCIt	24.02d
Irinotecan	Primary Drug Name	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	HemOnc	3/1/24
drugsatfda.anda:077776	Drugs@FDA ID	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:077915	Drugs@FDA ID	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:078589	Drugs@FDA ID	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:090675	Drugs@FDA ID	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:091032	Drugs@FDA ID	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:203380	Drugs@FDA ID	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:206935	Drugs@FDA ID	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:208718	Drugs@FDA ID	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:212993	Drugs@FDA ID	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:213278	Drugs@FDA ID	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.nda:020571	Drugs@FDA ID	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.nda:207793	Drugs@FDA ID	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
Irinotecan hydrochloride	Primary Drug Name	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	ChemIDplus	20230222
Irinotecan	Primary Drug Name	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	ChemIDplus	20230222
irinotecan	Primary Drug Name	rxcui:153329	IRINOTECAN HYDROCHLORIDE	TRUE	FALSE	TRUE	Wikidata	20240411
liraglutide	Primary Drug Name	rxcui:475968	LIRAGLUTIDE	TRUE	FALSE	FALSE	RxNorm	20240401
Liraglutide	Primary Drug Name	rxcui:475968	LIRAGLUTIDE	TRUE	FALSE	FALSE	NCIt	24.02d
drugsatfda.nda:022341	Drugs@FDA ID	rxcui:475968	LIRAGLUTIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.nda:206321	Drugs@FDA ID	rxcui:475968	LIRAGLUTIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Liraglutide	Primary Drug Name	rxcui:475968	LIRAGLUTIDE	TRUE	FALSE	FALSE	ChemIDplus	20230222
liraglutide	Primary Drug Name	rxcui:475968	LIRAGLUTIDE	TRUE	FALSE	FALSE	Wikidata	20240411
Saxenda	Primary Drug Name	rxcui:475968	LIRAGLUTIDE	TRUE	FALSE	FALSE	Wikidata	20240411
Victoza	Primary Drug Name	rxcui:475968	LIRAGLUTIDE	TRUE	FALSE	FALSE	Wikidata	20240411
exenatide	Primary Drug Name	rxcui:60548	EXENATIDE	TRUE	FALSE	FALSE	RxNorm	20240401
Exenatide	Primary Drug Name	rxcui:60548	EXENATIDE	TRUE	FALSE	FALSE	NCIt	24.02d
drugsatfda.nda:021773	Drugs@FDA ID	rxcui:60548	EXENATIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.nda:209210	Drugs@FDA ID	rxcui:60548	EXENATIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Exenatide	Primary Drug Name	rxcui:60548	EXENATIDE	TRUE	FALSE	FALSE	ChemIDplus	20230222
Bydureon	Primary Drug Name	rxcui:60548	EXENATIDE	TRUE	FALSE	FALSE	Wikidata	20240411
Byetta	Primary Drug Name	rxcui:60548	EXENATIDE	TRUE	FALSE	FALSE	Wikidata	20240411
exenatide	Primary Drug Name	rxcui:60548	EXENATIDE	TRUE	FALSE	FALSE	Wikidata	20240411
EXENATIDE	Primary Name	rxcui:60548	EXENATIDE	TRUE	FALSE	FALSE	ChEMBL	33
Tolimidone	Primary Drug Name	ncit:C152683	TOLIMIDONE	FALSE	FALSE	FALSE	ChemIDplus	20230222
lithium carbonate	Primary Drug Name	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	RxNorm	20240401
Lithium Carbonate	Primary Drug Name	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	NCIt	24.02d
drugsatfda.anda:076691	Drugs@FDA ID	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:076832	Drugs@FDA ID	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:079139	Drugs@FDA ID	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:079159	Drugs@FDA ID	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:090702	Drugs@FDA ID	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:091027	Drugs@FDA ID	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:091544	Drugs@FDA ID	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:091616	Drugs@FDA ID	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:202219	Drugs@FDA ID	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:202288	Drugs@FDA ID	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:204445	Drugs@FDA ID	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:204779	Drugs@FDA ID	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:205532	Drugs@FDA ID	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:205663	Drugs@FDA ID	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.nda:017812	Drugs@FDA ID	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.nda:018027	Drugs@FDA ID	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.nda:018558	Drugs@FDA ID	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Lithium carbonate	Primary Drug Name	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	ChemIDplus	20230222
Lithobid	Primary Drug Name	rxcui:42351	LITHIUM CARBONATE	TRUE	FALSE	FALSE	Wikidata	20240411
lithium citrate	Primary Drug Name	rxcui:52105	LITHIUM CITRATE	TRUE	FALSE	FALSE	RxNorm	20240401
Lithium Citrate	Primary Drug Name	rxcui:52105	LITHIUM CITRATE	TRUE	FALSE	FALSE	NCIt	24.02d
drugsatfda.anda:217183	Drugs@FDA ID	rxcui:52105	LITHIUM CITRATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:218036	Drugs@FDA ID	rxcui:52105	LITHIUM CITRATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Lithium citrate	Primary Drug Name	rxcui:52105	LITHIUM CITRATE	TRUE	FALSE	FALSE	ChemIDplus	20230222
pasireotide diaspartate	Primary Drug Name	rxcui:1364104	PASIREOTIDE DIASPARTATE	TRUE	FALSE	FALSE	RxNorm	20240401
lanreotide acetate	Primary Drug Name	rxcui:236167	LANREOTIDE ACETATE	TRUE	FALSE	FALSE	RxNorm	20240401
lanreotide	Primary Drug Name	rxcui:236167	LANREOTIDE ACETATE	TRUE	FALSE	FALSE	RxNorm	20240401
Lanreotide	Primary Drug Name	rxcui:236167	LANREOTIDE ACETATE	TRUE	FALSE	FALSE	NCIt	24.02d
Lanreotide Acetate	Primary Drug Name	rxcui:236167	LANREOTIDE ACETATE	TRUE	FALSE	FALSE	NCIt	24.02d
Lanreotide	Primary Drug Name	rxcui:236167	LANREOTIDE ACETATE	TRUE	FALSE	FALSE	HemOnc	3/1/24
Lanreotide LAR	Primary Drug Name	rxcui:236167	LANREOTIDE ACETATE	TRUE	FALSE	FALSE	HemOnc	3/1/24
drugsatfda.nda:022074	Drugs@FDA ID	rxcui:236167	LANREOTIDE ACETATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.nda:215395	Drugs@FDA ID	rxcui:236167	LANREOTIDE ACETATE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Lanreotide	Primary Drug Name	rxcui:236167	LANREOTIDE ACETATE	TRUE	FALSE	FALSE	ChemIDplus	20230222
Lanreotide acetate	Primary Drug Name	rxcui:236167	LANREOTIDE ACETATE	TRUE	FALSE	FALSE	ChemIDplus	20230222
lanreotide	Primary Drug Name	rxcui:236167	LANREOTIDE ACETATE	TRUE	FALSE	FALSE	Wikidata	20240411
Somatuline	Primary Drug Name	rxcui:236167	LANREOTIDE ACETATE	TRUE	FALSE	FALSE	Wikidata	20240411
LANREOTIDE ACETATE	Primary Name	rxcui:236167	LANREOTIDE ACETATE	TRUE	FALSE	FALSE	ChEMBL	33
teriparatide	Primary Drug Name	rxcui:32915	TERIPARATIDE	TRUE	FALSE	FALSE	RxNorm	20240401
Teriparatide	Primary Drug Name	rxcui:32915	TERIPARATIDE	TRUE	FALSE	FALSE	NCIt	24.02d
drugsatfda.anda:211097	Drugs@FDA ID	rxcui:32915	TERIPARATIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.nda:021318	Drugs@FDA ID	rxcui:32915	TERIPARATIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.nda:211939	Drugs@FDA ID	rxcui:32915	TERIPARATIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Teriparatide	Primary Drug Name	rxcui:32915	TERIPARATIDE	TRUE	FALSE	FALSE	ChemIDplus	20230222
teriparatide	Primary Drug Name	rxcui:32915	TERIPARATIDE	TRUE	FALSE	FALSE	Wikidata	20240411
Forteo	Primary Drug Name	rxcui:32915	TERIPARATIDE	TRUE	FALSE	FALSE	Wikidata	20240411
urokinase	Primary Drug Name	rxcui:11055	UROKINASE	TRUE	FALSE	FALSE	RxNorm	20240401
Recombinant Urokinase	Primary Drug Name	rxcui:11055	UROKINASE	TRUE	FALSE	FALSE	NCIt	24.02d
Urokinase	Primary Drug Name	rxcui:11055	UROKINASE	TRUE	FALSE	FALSE	ChemIDplus	20230222
urokinase	Primary Drug Name	rxcui:11055	UROKINASE	TRUE	FALSE	FALSE	Wikidata	20240411
dorzolamide hydrochloride	Primary Drug Name	rxcui:236065	DORZOLAMIDE HYDROCHLORIDE	TRUE	FALSE	FALSE	RxNorm	20240401
Dorzolamide Hydrochloride	Primary Drug Name	rxcui:236065	DORZOLAMIDE HYDROCHLORIDE	TRUE	FALSE	FALSE	NCIt	24.02d
drugsatfda.anda:077846	Drugs@FDA ID	rxcui:236065	DORZOLAMIDE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:078981	Drugs@FDA ID	rxcui:236065	DORZOLAMIDE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:090143	Drugs@FDA ID	rxcui:236065	DORZOLAMIDE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:202053	Drugs@FDA ID	rxcui:236065	DORZOLAMIDE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:204778	Drugs@FDA ID	rxcui:236065	DORZOLAMIDE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:205294	Drugs@FDA ID	rxcui:236065	DORZOLAMIDE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:212639	Drugs@FDA ID	rxcui:236065	DORZOLAMIDE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.anda:215660	Drugs@FDA ID	rxcui:236065	DORZOLAMIDE HYDROCHLORIDE	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Dorzolamide hydrochloride	Primary Drug Name	rxcui:236065	DORZOLAMIDE HYDROCHLORIDE	TRUE	FALSE	FALSE	ChemIDplus	20230222
daunorubicin citrate	Primary Drug Name	rxcui:1364321	DAUNORUBICIN CITRATE	TRUE	FALSE	FALSE	RxNorm	20240401
DAUNORUBICIN CITRATE	Primary Name	rxcui:1364321	DAUNORUBICIN CITRATE	TRUE	FALSE	FALSE	ChEMBL	33
doxorubicin hydrochloride	Primary Drug Name	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	RxNorm	20240401
doxorubicin	Primary Drug Name	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	RxNorm	20240401
Doxorubicin Hydrochloride	Primary Drug Name	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	NCIt	24.02d
Doxorubicin	Primary Drug Name	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	NCIt	24.02d
Doxorubicin	Primary Drug Name	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	HemOnc	3/1/24
drugsatfda.anda:062921	Drugs@FDA ID	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:063277	Drugs@FDA ID	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:091418	Drugs@FDA ID	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:200170	Drugs@FDA ID	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:203263	Drugs@FDA ID	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:203622	Drugs@FDA ID	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:207228	Drugs@FDA ID	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:208657	Drugs@FDA ID	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:208888	Drugs@FDA ID	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:209825	Drugs@FDA ID	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.anda:212299	Drugs@FDA ID	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.nda:050629	Drugs@FDA ID	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
drugsatfda.nda:050718	Drugs@FDA ID	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	Drugs@FDA	20240410
Doxorubicin	Primary Drug Name	rxcui:142433	DOXORUBICIN HYDROCHLORIDE	TRUE	FALSE	TRUE	ChemIDplus	20230222
